,mass,chi,a210,phi210,a211,phi211,a212,phi212,a213,phi213,a214,phi214,a220,phi220,a221,phi221,a222,phi222,a223,phi223,a224,phi224,a320,phi320,a321,phi321,a322,phi322,a323,phi323,a324,phi324,a330,phi330,a331,phi331,a332,phi332,a333,phi333,a333,phi334,a440,phi440,a441,phi441,a442,phi442,a443,phi443,a444,phi444,r_squared,t0,inclination
0,61.897928459301276,0.39841436551865306,0.00035003878465167127,3.929749098845695,0.0006567092380198009,6.2573913072841245,0.00020102204003877834,3.507763748550426,1.1080863462600705e-05,4.561891809472598,1.2765870167912124e-05,4.844378450891723,0.00025713968353479027,1.4841335234026638,1.3838662991845369e-05,6.129433700051699,1.0490542321264654e-05,3.821383949657798,1.0544203455475665e-05,4.602370415050003,1.1658902805243493e-05,4.8643141788873745,3.077791345274682e-05,1.305558189403124,1.0751479708589076e-05,3.0049370328273786,1.0182318921167568e-05,4.169181637501941,1.6201051726570638e-05,4.6448620873612,1.2246747409961515e-05,5.015299779658301,1.8544564399166706e-05,3.948880389936013,0.0003332324989675433,2.3128677226497216,1.7864259625671904e-05,4.177689003300591,1.6988101838533893e-05,4.65221170381132,1.2911838580720144e-05,5.011767905804212,1.1728776848490792e-05,2.6829301654353634,9.275876983070261e-05,4.195805537428401,1.434378484351514e-05,4.5690941282151885,2.0247258714556622e-05,4.895935481411164,4.7733620506735687e-05,5.071849754590896,0.993386442271479,3.8,0.0
1,63.91347888611102,0.6587135783800386,0.0004234647700444425,2.643683414919269,0.00111998409936338,5.370064995188859,0.0013676183705091261,2.08532515985993,0.0015022435027305656,2.4602491975256933,0.0013834276255093498,2.5353146581166457,9.13913647675059e-05,4.4961977089117555,0.00010779560967087426,4.115679811065429,0.00031008351986107,2.7351766228670416,6.140459894356026e-05,2.592542335687669,2.786829525986723e-05,2.563879502691834,2.2584397100200862e-05,2.1110320451657225,0.00017419285890043086,2.759888801992963,0.00014592888963068558,3.0339111094327595,4.300342262926736e-05,2.8129298128303746,4.959021301816633e-05,1.7867659861972869,1.0173646413528096e-05,4.286639363659973,0.00022917751961357044,3.859871180702409,0.00043833812085272494,4.417483246486933,8.527943563704031e-05,3.1281333462949075,2.3093933285177345e-05,3.090481845586696,1.123527791410575e-05,3.3696956642422453,1.0826038013926985e-05,3.9555827180615166,4.633512830735997e-05,3.7963361672722336,1.4523271545817019e-05,3.815034888346278,0.002636819221503846,4.0749394734822655,0.9941693504704687,3.8009999999999997,0.0
2,65.40915647465998,0.7034299840097559,0.00037366580142621675,2.6970471767073967,1.1366083397949189e-05,3.292147549018407,3.935706944234138e-05,3.436771475604385,0.0016309328553424705,3.059133150581972,0.001496157392494591,3.090625148766301,7.73762502194868e-05,4.298485804791202,0.0006409813869729686,4.005116929492256,1.4284610384844001e-05,3.1646529552598306,0.00019196814155779358,3.133131836030897,0.00023926143782908253,3.095817736193156,1.991314439902637e-05,2.0677600404468466,0.00014579849912093863,2.463378241845735,0.0019184617572431016,3.3525266582245927,2.8868740633516066e-05,3.1973822384476294,0.0002952576207954593,3.1665480990278008,1.008744009121275e-05,4.22408891922805,1.113330885829063e-05,3.268803221515376,0.0024043070290085903,3.535166801956244,0.0003714089470099082,3.3469480622913164,1.0000002721792261e-05,3.2286752818039086,1.4903549157036725e-05,2.8653406451102357,1.6587506639610834e-05,2.971782968988315,3.265267095590004e-05,3.1620603496667887,0.0038775665106765386,3.6553790200617557,0.0068860319732709846,3.5024278180872557,0.9915211941120817,3.8019999999999996,0.0
3,65.71981666412105,0.6930639162370732,0.0003830905925739441,2.7779776551225313,3.729963165236396e-05,5.580246271331102,0.0015640111206413295,3.2237110597888288,0.000529207445667773,2.141974833240251,0.0010728836406284482,3.8801984266965723,4.9741017966579075e-05,4.290615845852099,0.0012168198732959907,4.837959608642393,0.0008614409154683893,3.3862821890675123,0.0020072664934777814,3.313563424797315,0.000308863143358273,3.375416614711985,2.2834974528882693e-05,3.047478280588975,0.00014707419537780624,2.355458643181676,0.0009219905323015656,3.0869479226155736,0.0005404294649722627,3.04325184735526,0.009755007552886195,3.114136067809637,2.1687394417509935e-05,3.7041632039790557,1.2141658485391769e-05,4.618307237882023,0.001128201088646163,3.5547965035974514,0.0012440737973273004,3.0550457465027328,0.0010337810646126055,2.7533682963211126,1.6279491803365317e-05,4.096199604558111,0.0006486256208596316,0.48567717760320206,0.0028939692114193128,2.930375330627079,0.008033078723500944,3.049279052090349,0.00036455580725974334,3.2395382701853292,0.9902777687239803,3.8029999999999995,0.0
4,63.809224465022,0.611326056430068,0.0004643683431244985,3.0174630710050185,0.0008193949793828701,6.277775126890336,0.00997728331035682,3.1248828918491047,0.002174564913094452,3.0426981016039223,0.00533767465145502,3.3477508714364173,0.00013907855217647422,5.155195010035017,0.00012536613218407295,4.643882001547696,0.0038745630310319016,2.1796352293160117,0.0021052140666668138,1.7971101941336203,0.003617759529341119,3.031603352677826,2.9468469921021142e-05,2.1137632094470598,0.0016347706941159466,2.0183379667643226,0.00045474633633632236,3.8122284523980654,0.00068535212408208,4.2473715816301425,0.000845632938515912,0.5585333715054441,3.045367974661679e-05,3.266351453019833,0.000797736858087943,4.389177068589417,0.003608562554060377,3.725060373165785,0.0006304437258097523,3.0923498934892515,0.00048257215158939085,2.591780612800814,1.3413485260872551e-05,5.000178580191928,0.0002953759558786854,1.3613697433164034,0.0013979945444220281,3.305824406440595,0.007099549278703864,3.5950461687413457,0.0038948071095434053,3.5212128682616584,0.9900999588144147,3.8039999999999994,0.0
5,65.42512741268492,0.6557520514010418,0.0004302120933907324,3.0055207452566863,0.0015832056649893998,1.604450827063132,0.005153247378435239,2.424581284528967,0.000459737179345254,3.0255988093335153,0.009999999893277078,3.3029232860593583,6.98469189273327e-05,4.693343501098811,0.002027477765205742,4.735206445255738,0.0006170373053266666,4.92019875874085,0.0009180238681077246,5.02948996141425,0.00044065090026375455,3.749836223597099,1.4943865109098311e-05,2.8903214995837527,0.000689134651668115,2.595888939108969,0.002895277670231961,3.651877335818124,0.0026348426758962588,1.667319214800868,0.0024187076392236735,1.622001894752895,1.5570030011830997e-05,3.587646089736645,0.0005752194617879248,4.3051230690341145,0.0003598254800369704,4.969005039259421,0.00036652350427370927,2.842811679101136,0.00034460868717989447,2.935729030975903,1.1733944644213884e-05,4.253523808106087,0.0003557173903436079,0.631016806007707,0.0017657595484175741,1.311836128927534,0.002068285140225505,1.1665098898865185,0.0024506431050681557,1.22104768374368,0.9820390714086044,3.8049999999999993,0.0
6,62.329013073450604,0.5592340295070586,0.0005570656717811203,2.7786311790253237,0.005805361267472627,0.7968550865671905,0.007307803858639043,1.3157980922510462,0.006490654205001436,2.327608467696295,0.007489340853246622,1.72212216243763,6.287785985133102e-05,4.811650525541764,0.0050636186504992705,4.366782669623817,0.0009572503053208923,2.248583942317485,0.005089277318971267,1.0737305480620554,0.0030604968088673488,1.1772224493512569,0.00010484634941840769,2.5762550330957894,0.0017706576046881157,6.283185149931177,0.0071490578085787225,1.5658963618246171,0.005880596736515221,1.717102621095411,0.005576206216101289,1.868503205257925,7.919088275819843e-05,3.635924623396272,0.00018857636949773458,4.953453700533457,0.0021021096628130774,5.345255064590405,0.0013094352750934006,1.825076994094876,0.006382906177706889,1.2931451171614923,1.2293966482812893e-05,4.585557160874907,1.0003128095172897e-05,4.772381753561499,0.0024985052724349416,6.162707651374692,0.0012413588420263919,0.1424884209892201,0.002727848729879282,1.0220592587316166,0.9760589270529733,3.805999999999999,0.0
7,64.57002341012523,0.6578634213745652,0.0004382460270478353,2.7602360486568167,0.0023748622899577416,3.8153136421842992,0.009960890656402805,0.20695322543407654,0.0012784880134377875,5.969384601391848,0.0074637074540087915,2.5262474310435175,9.722550114290165e-05,4.4397208374091575,0.0024637619843614184,3.270742298782807,0.0021189702474759225,4.205114440416617,0.0047852393447550615,5.802791694779534,0.007727055907987913,0.43816912722205287,1.1947360934152289e-05,4.185666475569275,0.00030964602537445716,1.7265897544513076,0.0016408374929753166,1.8642000366995841,0.005348544641103272,1.129749274669345,0.007769647376792319,1.3967858604629786,1.1275010268927779e-05,4.132772035955914,0.00235001318462528,4.7489632250952445,0.009999999084308465,5.18309331507677,0.0017568909845928704,5.227871154761031,0.0009449390025689241,5.052326264162414,1.0080130337024483e-05,5.403424931378888,0.00046725676205321853,1.8705673534156502,0.008674177283359605,5.852980322345302,0.004572027305899088,0.9589715468889516,0.007449615876297852,6.156882513421737,0.9681634202446725,3.806999999999999,0.0
8,63.26993725300328,0.6053365114071105,0.0004770735361365782,2.732472145055229,0.0005119412427052462,3.1364308613552487,0.00999999997562975,4.274469943341728,1.0000018396262994e-05,4.320920198583754,2.5544813050221185e-05,3.2588954776725885,5.598599049912165e-05,4.672312120700173,0.0009688215995305068,3.665471945682046,0.0016140060508469676,2.9016142723368215,0.008239170024875713,3.1688499485511814,0.0016436771803333122,5.111409419863641,9.692011058696161e-05,2.9333598568173707,0.0022765446856151702,2.4458523084662955,0.0046229051483626235,2.731923377118511,0.0011267653529663606,2.693743120569847,0.006520314349014679,3.2362923049477663,9.520575487800984e-05,3.7335642718406485,1.0000034521697827e-05,3.64187282211435,1.0142100361054713e-05,4.198376356006752,0.00010969482258903798,2.4375871838209404,0.00016674528320312408,6.283185239644094,1.1428489037902113e-05,3.325351007147959,0.001962974038630409,4.13018571909399,0.0019996787169389756,4.419711762281887,0.0005181209729072458,4.600870209382648,4.459741430833903e-05,4.042795820758786,0.9438032831994685,3.807999999999999,0.0
9,64.88449133893529,0.728196595644328,0.00039083282131365546,2.347691756834312,0.001782270167310429,3.009558545263765,0.0016409388424384293,3.4576809144578946,0.004055475837689933,4.177948072124146,0.002039250490539099,5.892748879715526,0.00011424888204201169,3.250366031801014,0.0007999122548668341,5.221271100835413,0.0016941316130558851,2.3155044640725095,0.0035139011857151887,4.136268883804354,0.0027580112055782717,3.100375861471509,8.78897897114776e-05,3.959651459421318,7.542815542084648e-05,2.795680972013705,7.591467894950147e-05,3.1516205864095674,0.0015204633745035208,2.2875618644155624,0.003911353694148872,2.7524376223202105,7.721452480269521e-05,3.489167667598568,0.002641991535337835,3.818030950581336,0.0023457396290893925,3.739637103514813,0.002491911789175593,4.319651935005362,0.001859947366349341,1.4432535249403967e-06,2.913311349477772e-05,2.6052307399504953,0.00013271872718283357,2.2373582793632685,0.0010147822334673857,2.407334393552407,0.001173962682055796,2.6787907434185647,0.009999999999999998,4.085744738395007,0.9255220865406045,3.808999999999999,0.0
10,64.05563710416436,0.6947896665408617,0.0004452420648821132,2.50315209499517,0.0020276646238445053,3.2114742962057186,0.0019615153729025774,4.036914711925777,6.838407319366578e-05,3.8402342425997618,7.720418368045498e-05,4.220169246275095,0.00018263772417000308,3.5405613764340838,8.536512663163716e-05,0.48132380592154944,0.001771698017958029,2.4198451994258603,0.0032345403992457716,3.0245189880136993,0.002611946768344191,4.435799059522875,0.00010773443268801082,3.527511148154808,0.0012142810323144016,3.099995378738649,7.150160736659237e-05,1.602445171298956,0.0022759130783973265,1.9964811502185447,8.146998655703983e-05,5.149894593310933,5.639186283663287e-05,2.9582992867075015,0.008694335738274571,4.299577977736587,0.003159633877139888,4.305366254091041,0.0038415718881412817,5.04367612502282,0.00251917728484249,1.9466856692419995e-07,5.855130255051373e-05,4.1548787900040685,5.892993619117522e-05,3.841393044491201,6.310893592511091e-05,2.809509102042077,6.942084813636743e-05,2.173883118514902,7.2529338284594e-05,6.283185197162265,0.8316763774903382,3.8099999999999987,0.0
11,64.00151717152947,0.7118531418667471,0.00036986946929488154,2.6283345342116298,0.0010095673971372097,2.7394245100520607,0.0008055318047915336,3.2774786440296815,0.0006015451838090657,3.35234773737555,7.631689100097618e-05,1.166684823806919,0.0002955361965877014,3.58355564736797,9.694192148664806e-05,3.4925794180371543,9.322013452237469e-05,2.9724774443132818,0.001856731559152108,2.9389056180479707,0.0009177879060192194,6.109066455615869,0.00021799591715833045,3.309750608008189,0.0005881531607246714,2.8892610595178394,0.000864788963829916,3.2149085541479905,9.398661894456915e-05,3.3412800900811095,1.0000000550784637e-05,0.03767793469102901,8.980730254721763e-05,2.8332160205258843,9.501546555170282e-05,3.1633266621879113,0.0005378471418923544,3.108091212046272,0.0014191489817286583,3.061004584302996,0.0012504520986065767,0.34635239510805493,6.171094993730382e-05,3.5319089480056833,0.0023193126545906486,3.272183364693959,0.00017958808811267482,6.283185265967797,0.0007706215699941513,6.220505602493589,9.758751014392819e-05,0.03946485280700318,0.7787002694080588,3.8109999999999986,0.0
12,63.21547243723765,0.42270073199813696,0.00032525994313859364,4.313064682287799,0.00021896672564435877,6.153937354468847,1.0116735646095309e-05,4.161807837845956,3.175263412695575e-05,4.244143741260394,1.922978461264691e-05,4.7421619080538955,0.00028719015820708745,1.4832386588095179,1.0028177185287033e-05,5.758395857088479,1.0185243128801598e-05,4.358071392117547,1.0246645194741032e-05,4.3615290396851325,1.0187485848897114e-05,4.7666057472379535,3.8761556378191346e-05,1.3349053804054418,0.0001615915831061371,2.5442474659791987,1.0000000011932166e-05,4.5728493719940415,1.0517072736754424e-05,5.670136920346596,1.0096540393536576e-05,5.953939000402675,3.774371147436536e-05,3.9873726931014897,1.0891335375533571e-05,3.226308595607392,1.063313213862495e-05,4.609574265003643,1.0583026168308563e-05,5.385057352801065,1.0217949007600123e-05,5.5110017932239925,1.0043961727706465e-05,3.1229167247523058,4.1924759473785165e-05,4.522324112122539,1.0970258846514211e-05,5.340977396337405,1.0926629205909094e-05,5.558077032999789,1.0304900564214305e-05,5.640786831281593,0.990342011221946,3.8,0.5235987755982988
13,65.31812926787173,0.6125393236196082,0.00029414862438599293,3.1364565271449383,2.0988368638137512e-05,3.1790872464278688,1.00012821405582e-05,2.2545678135179896,0.0022057770801874998,1.945567235187747,0.0026188211909949914,1.9337280431858923,3.805432120812644e-05,4.793776095944407,6.339303497195385e-05,3.58049693773589,2.4472912745381838e-05,2.645429819695293,1.627852237496681e-05,2.363801951618215,0.0006995778730727312,1.8866313311290277,5.6575702527542155e-05,1.403044974546997,0.0003523089699819736,2.8554431455174347,0.00011355477707112465,3.079448138929925,1.000000115763665e-05,3.012435149908373,5.0644519904637596e-05,2.9545069956586656,1.0700157868377297e-05,3.2707374966795397,0.0005789826451805381,3.565328292112999,0.0008283079312273216,3.8675683775449468,1.5461154803840706e-05,3.083055093676203,2.8624505179223122e-05,3.071637586655548,1.139808612273735e-05,3.2328643749080213,8.595615273255287e-05,3.679342306465532,0.00030950203710166063,4.071755626663771,0.0008528040991688236,4.406336786384485,0.002301575219271279,4.581086422694129,0.9905649439579028,3.8009999999999997,0.5235987755982988
14,64.48792535906385,0.6629593375189524,0.00034581133932220343,2.8340925206658865,4.6413832293360476e-05,3.9232168948713775,0.00011524776683392934,3.7415499846013014,0.001931532808973452,1.0430582722643642,0.0006504439771014669,1.6313477945709085,9.701075405859949e-05,4.738645818267314,0.00011162681384208772,3.7509624948615516,1.6600657015138665e-05,3.702551160081066,0.00013078152157394601,3.458946610287568,0.0001469549498897702,4.025576818733933,1.3690996256371922e-05,2.0925281019360957,0.0006340678363594406,2.0490776747681987,0.0011269435394997245,3.752878627056585,0.0012259937285440485,4.809718840837603,0.0014873415057104198,5.637886285348816,1.0000000005273933e-05,4.147988104764686,0.00036752684405368943,4.290394853693532,0.0009765176808427986,3.2293722076440767,0.0014720856862767448,4.118824025156806,0.0021772741273588274,5.09907610649094,1.3953485563104657e-05,3.6545882139606856,2.445329652802974e-05,1.7805937439744188,0.0002716898238735225,4.902147486018587,0.0008753545966237885,4.555674816848105,0.003520240768548916,4.3166115222868315,0.9919335777331075,3.8019999999999996,0.5235987755982988
