,mass,chi,a210,phi210,a211,phi211,a212,phi212,a220,phi220,a221,phi221,a222,phi222,a320,phi320,a321,phi321,a322,phi322,a330,phi330,a331,phi331,a332,phi332,a440,phi440,a441,phi441,a442,phi442
0,94.83698954520065,0.7411444278164204,0.00015212649690225314,0.00011621971409128845,0.000999667788699947,3.2732298669320565,0.0009999999999999998,0.9348535124399429,0.00012966990212220672,1.2142623461793212,0.0009221655306793213,5.068206918592578,1.0000000000566934e-06,4.8124321873635205,0.00013287402795682569,4.582325501032653,0.000946192152323888,1.1932610095905547,1.573512810448802e-06,2.976276528594356,9.81674984381575e-05,3.939949752862964,1.1061412069634937e-06,2.0376883325158146,0.0006707929917991043,4.260039642703961,1.0404911311155274e-06,4.312251721728815,7.83645991689173e-06,0.9643117546888261,5.692902166542104e-05,1.8911751355831703
1,94.99793219275,0.7630840218376919,0.00013137127907311198,5.323893698769839e-06,0.0009999999999999998,4.032805595270776,0.0007265788958167633,0.6835717632313807,5.6367100978037676e-05,6.283185307152165,8.79223365226174e-05,6.283184973860274,0.0009999371368392897,2.0720872671156694,5.352505201208819e-05,4.467958229004687,0.0002533875042591386,5.737875178547386,0.0005208611294853827,6.282435092260259,4.50897462476815e-05,3.586845450974488,0.00021448143662565323,2.9368292855455738,6.538075960588213e-05,5.03830137522198,6.034355725431584e-06,0.5563925459487388,1.0000000004989174e-06,2.012263584964661,0.00018576767647189782,3.7757855453583957
2,67.48082952311638,0.6192259973725076,0.00011363224703428856,0.9156465233957221,0.00023741314429857,4.9517702431119135,0.00016867901219181608,2.4321201888725086,4.892918367922553e-06,3.1440344465391155,9.426183146420133e-05,5.293056789354098,2.0940963603870546e-06,3.543353654744722,1.4818776733419985e-05,1.7618164134717116,5.294209501237904e-05,2.1888856061242303,1.74695102525125e-06,4.045896132651508,1.2609689112911249e-05,6.112986916532149,1.8239081969714817e-06,1.3918260400260185,4.7058005752481e-05,4.3048758267824505,1.0354127391759533e-05,3.4722184679570707,4.2021611431123346e-05,0.41400864625116585,1.0526116871454416e-05,1.3093079864986528
3,65.56763412147282,0.5321305038487988,0.0001101841746803349,0.873270767232703,0.00017834380934362816,5.302464651170252,0.0002177585853722284,2.3706755580572807,1.8149175246498738e-05,2.969473380542851,0.00017706795246852635,4.816898753521964,5.7188518524403265e-06,3.8140752415803583,2.4084722732395044e-05,2.0681543341923927,1.6274093583333916e-05,1.9304085628154137,1.6804599421610188e-06,4.106631056246371,1.2982524234157913e-05,5.506021961053393,2.6318211127456078e-05,1.111413938784482,2.890510153438319e-05,4.267380913778486,6.630351513760015e-06,3.974904543495368,2.38647336023315e-06,1.2666327543297051,4.221281040186491e-05,0.6399208870061296
