,mass,chi,a210,phi210,a211,phi211,a212,phi212,a220,phi220,a221,phi221,a222,phi222,a223,phi223,a224,phi224,a320,phi320,a321,phi321,a322,phi322,a330,phi330,a331,phi331,a332,phi332,a333,phi333,a333,phi334,a440,phi440,a441,phi441,a442,phi442,r_squared,t0,inclination
0,60.56917420723026,0.4068751352391462,1.0032876445711249e-05,2.1924765355650426,0.00039351029827149595,0.5702303903727826,0.00020669297051755054,4.8564658513915315,0.00035419975910492256,1.839790684422933,1.078206981856925e-05,1.0497691285645132,1.0882029540875107e-05,4.854911927129095,2.004215887937517e-05,4.884517042724253,0.0002917819165543131,5.202112827985581,0.00027118166177532796,1.7799458279703504,0.00040357771029284447,3.7640723831025964,1.163419991054428e-05,4.604353990520346,0.0001674591787090175,4.226603072951796,1.2991907936712846e-05,3.9026466398945723,1.0935004733720048e-05,4.5949557210323855,1.5427430791122047e-05,4.799735083566818,2.0211263651343243e-05,4.9753265918557945,1.0013174926488015e-05,3.8898695565714414,1.1729416554398208e-05,4.520691112692179,2.9508738176675015e-05,4.822734568948715,0.9820772089220597,3.8,0.0
1,59.6331568852169,0.49392834605935243,0.000159602811909638,2.9791121057524474,1.2470065664687801e-05,1.7851559393497602,0.0002918170920066444,1.917922340284757,0.0003239377860092055,0.7288920090772227,1.8357517458068748e-05,1.842810090486844,1.0194743735878701e-05,1.9900778078717756,0.0002705510942707196,1.7908990513037861,0.0006361124735462046,1.2178469520752304,0.00011485457666437514,0.29142120279024925,0.0012687262378225928,2.8575592685063107,0.0005583889143125016,2.549586715708403,1.1150494762836725e-05,3.221054358510742,1.3250146960517882e-05,3.652411995706603,0.0010140991656645132,5.037082432907597,0.00018022809274601093,1.292336111168333,0.00041854674127282155,5.463573355730868e-05,2.3113800497743504e-05,2.805420861945268,0.0001574545224143952,4.2866373486600065,0.000507968003218625,4.6575052824053165,0.9861731450950809,3.8009999999999997,0.0
2,58.29615285294877,0.6021218700649895,0.0003891116238682951,2.3018341007079366,0.0007689562688012075,2.8521280744440687,0.0013014138531236283,2.8113111302204876,0.0004073794250842103,5.124970181245074,0.00028980062708578087,2.858721519070073,0.00020540178287378275,3.0622850693345187,4.017318789127412e-05,2.6057988899325335,0.00034229963208132056,2.3467620044005466,5.568455116733451e-05,1.8167857649595962,0.00013863278013099818,3.3340938417033574,6.872280689654444e-05,3.43259049708119,1.9017120524209456e-05,2.8076190891550894,0.0009721417081553644,3.6057211375961264,0.0009423064639557281,3.493199843470445,0.0012883348902637658,3.7928719603000856,0.0006753364048282255,3.963322676243854,1.1329845313852374e-05,2.2213260720421206,1.691055225570894e-05,3.367283970530622,0.0018627537378349318,3.727885777787661,0.9967228776589245,3.8019999999999996,0.0
3,57.44098773568149,0.5635281419844931,0.00044657096373280984,2.5948740363381955,0.0023093776683864513,2.7865836108938176,0.0033336384819728786,2.8812157533232488,0.0005606285541484603,5.248334725731316,0.0003222554644223942,2.7106799439692204,5.4388077767149526e-05,2.977251656560803,0.000631606768055673,3.0069585471077995,0.003996141967518957,3.0204117710095395,4.519092230467457e-05,1.5738286784702915,0.001491343485627841,2.766419586500032,0.0006221880530415255,3.074566674882092,1.0389035896247963e-05,3.4103612102407475,0.0009247140854196101,3.7308212821440447,0.002599322616656518,3.5622101058853266,0.003182666243754789,4.223816303930326,0.000972207209340719,3.313411605164372,1.0136894999570215e-05,1.2038146796325822,0.00020079584387743733,3.0898850901251147,0.0009143438737701079,2.81433267751612,0.9968845506274889,3.8029999999999995,0.0
4,60.639567063569686,0.6516359947467409,0.0002790032780116743,2.898923492713431,0.004097213886436501,3.0258602237345804,1.0005702258761273e-05,2.9767148123228933,0.00043495388275931646,5.253819546773452,1.0000002095368908e-05,3.6520990908880906,0.00046645955992912326,2.1128204810205125,0.00019659502305538042,2.576639604915663,0.0006632972108122739,3.181081401124846,1.0162348512381916e-05,2.8099489041625927,0.003228934336216783,1.9530758385692322,0.004936433216493845,3.3716085209390037,2.3754496371534428e-05,3.9429558059176295,0.0004830020852797833,2.9409903938979918,0.00015513085005724238,5.604515702145016,0.0001930006424660341,3.7269668576424837,0.0015282374287664607,3.783689277863341,1.0003002589217686e-05,4.106658887582212,0.00016112762752157938,0.7612068275550906,0.00929209737535381,5.593243707171205,0.995725259101381,3.8039999999999994,0.0
5,60.683126564579894,0.6684738570606049,0.00030435641327828755,2.5646963841058814,0.0023517115113487123,2.2808098663764107,1.0000001871917903e-05,2.0608046086021283,0.00036860608280706817,5.0039635502481055,0.0008736734188161718,2.8441903390702237,0.009961902756906367,2.5036814188486582,0.0004119729842694641,6.282756601609265,0.005475829778823917,0.2903006138942194,3.57615626502494e-05,0.79830575359531,0.002302180943092205,1.805320380608847,0.0031045296740172664,3.4740147910336185,1.03612530448994e-05,1.6190102320747828,0.0019216203740338765,2.7846204841151434,0.0015638835927930122,4.905397264115347,0.0023252532597096047,4.151514415088523,0.005312108976683731,4.024689969421879,1.3062678716273198e-05,3.67180708871747,0.0010182523696625238,0.1526146334599445,0.002265952205516585,2.4669605803968,0.9946104121105076,3.8049999999999993,0.0
6,60.143718007503985,0.6795165345933734,0.0003809142703578896,2.2158520702057696,0.0044725234082102746,1.45080304069877,0.00837432464372174,2.184252052233956,0.00029237977031871685,4.478409335571095,1.0000001346776517e-05,5.875146702139777,0.006225566226516468,5.883419231331973,0.00154434662921477,1.0537698727643456,0.0018735082013848633,0.6605992776179663,4.381556071625853e-05,2.8747248824524774,0.0026093673569162236,1.9398098161665305,0.005048392783471809,1.8676239902427354,6.093989764035756e-05,3.2404475578607905,0.0001461104377972217,4.665523053837483,4.081178909069502e-05,4.945376945242545,0.0004460513753043379,1.139551599112908,0.0004021088151512016,1.100574147189569,2.4248038572723214e-05,3.4432486857453584,0.00016842961019946875,4.86308760170635,0.0002839445876942403,1.6095010315678344e-07,0.9893893922264363,3.805999999999999,0.0
7,61.51016461768255,0.710231757516322,0.00031422928151127855,2.303131236012308,0.004315164651283517,1.3289228852900914,0.003360297854987754,6.283160125524621,0.00025521528784738806,4.5439256705411575,1.004401765291822e-05,3.3222756749539277,0.0003995005471967792,1.0551056875856324,0.005677351913484426,1.5520254094729593,0.0057898427428503384,2.315486075562734,3.603167320422134e-05,3.3623840230804714,0.003179885161121801,2.2181819174190505,0.0022245993511710413,2.0982867341735587,5.434890896051554e-05,3.387492567301643,0.0003858884052577616,4.394163803114345,2.8360491834290664e-05,4.5595788734128915,0.002171757741247032,4.920900830194695,0.0008921125328047526,1.5625741511823057,1.213987163406391e-05,2.998441949963999,0.001014654031356574,4.305752001598542,0.0023476352597962937,4.44322581891147,0.9884596863460641,3.806999999999999,0.0
8,60.73359885201961,0.6832224864143979,0.0003821711691161092,2.562257873882855,0.0035385033190059286,3.272472446996976,0.00161385432032046,2.6384990360054097,0.00035428658146588547,4.487657246914176,5.765288861450136e-05,4.836586115605888,0.0026946511876927977,1.7175500057909463,0.004027456472155487,4.736442673233219,0.002714157143218943,4.144383391603299,0.00010031270312261188,3.1518602563103815,0.0005703603036759534,2.533409611739868,0.000750631565269461,2.6985779006238406,0.00010576573580103195,2.9839343522901545,0.003221803079438002,4.472238274401463,0.0035691710922238886,4.786367513053807,0.003247175075446304,4.960078395982408,0.008599210075890642,5.658334036765793,1.5195597062824582e-05,1.5457423400995427,0.0044517737203603166,2.7414855677394883,0.004104927112839344,2.39786133352325,0.9819186746113733,3.807999999999999,0.0
9,60.962325235503876,0.7034070423121912,0.0003586988787746875,2.5271240822234327,0.0016123385230375114,2.9392943804161415,0.0022957325642929617,3.9810373350458668,0.0003604843645028339,4.201555407905437,1.0000010111414628e-05,4.344304832995648,0.000910111279298694,2.42078691560892,0.007091867598351668,2.5508622397893026,1.0000000474256104e-05,3.5491668154055926e-07,0.00017032297301785483,3.4382983443819404,7.901126881142839e-05,3.687113026916364,7.399510101820144e-05,4.636189785951507,0.00014705493965484575,2.8098198666225946,0.0012948470857889137,2.7721876564320294,0.002151711074766417,3.6686180761848,0.002576147629087723,4.054911052862897,0.000273302601909455,6.075405647565359,4.2634446923558334e-05,1.2438188251471316,0.0005254675235025934,1.9773449462307644,0.0024699084573488904,1.339454288613593,0.9695592608342641,3.808999999999999,0.0
