,mass,chi,a210,phi210,a211,phi211,a212,phi212,a220,phi220,a221,phi221,a222,phi222,a223,phi223,a224,phi224,a320,phi320,a321,phi321,a322,phi322,a330,phi330,a331,phi331,a332,phi332,a333,phi333,a333,phi334,a440,phi440,a441,phi441,a442,phi442,r_squared,t0,inclination
0,65.12876691971533,0.38508878658513296,0.00013284329584192832,4.301338665323065,0.00032237219967884884,3.159027931147358,0.0005367781117149677,1.1838634151364781e-07,4.128149952467257e-05,0.8197167693438108,0.000420247882098053,2.0183257298639443,8.241034748252696e-05,0.01091082871111967,1.0247065574630634e-05,0.02527606928224611,0.0001435009150023681,2.9591113042378607,6.515145341726611e-05,5.96813446437637,0.00012784882044878819,6.1377949986838685,1.981718850100712e-05,1.9961138575208015,6.192686801115411e-05,3.1778557937266765,1.1613777216840976e-05,4.335015193574383,0.00015991643588855094,4.648184388305948,7.829759230312214e-05,2.4041818634542276,1.0498907563565992e-05,2.71822458527156,1.1257746611829806e-05,1.9696080016557747,3.3240557647966175e-05,3.8517634426886302,1.0379275578944391e-05,3.2121396076749362,0.1276670451978027,3.8,0.0
1,64.92324135048835,0.3877239441061217,0.00013633942276118394,4.279625060004184,0.0003484387727422626,3.1121507443255862,0.00044063247387795943,1.28834966389732e-07,4.61593679823051e-05,0.8265296457138851,0.0003932963328775928,1.9810925071519598,0.0001912193633866817,0.010999682411384446,1.0383166545664121e-05,0.023867389005238045,0.000138498797499693,2.9408708261270347,6.26482536449825e-05,5.968058424015812,0.00012075219343773133,6.137728918350638,1.285346162272208e-05,1.9908058751670274,6.059032317800149e-05,3.1769327739139266,1.1670045086150596e-05,4.330728429533319,0.00016503646913236167,4.646333883292473,8.899639880600596e-05,2.4094052757637767,1.0307350912879458e-05,2.7294204866886904,1.2055073425135505e-05,1.9671696164136592,3.372066043878465e-05,3.852954249511339,1.0573321660785202e-05,3.212953058235648,0.12741277331019008,3.8009999999999997,0.0
2,65.0888783612381,0.4001875824823618,0.00013334789662135962,4.268008498867585,0.00029409726207997854,3.223068416402569,0.0004900503693478301,0.0018563234351841843,3.644032905168677e-05,0.7400377817223364,0.000440508604690977,1.958862393109844,1.0374354851329757e-05,0.08489352718617806,1.0712386560268663e-05,0.035143668036581276,1.1375056874628065e-05,1.9886640663276995,5.764926490450921e-05,5.769964470541694,0.00017337357153643794,6.2831852967648825,1.3733064707896477e-05,1.8023545923378719,5.6761779345951036e-05,3.100658742984442,3.963139273340007e-05,4.006782172250092,0.0001514257053439841,4.520813126244403,1.8606906610913338e-05,2.3980047559434134,0.00012123450878574202,2.6616538937982193,1.1471059805992855e-05,1.8980419142207983,3.8094894163598956e-05,3.8256924901074525,1.149847318026378e-05,2.8101713471590894,0.12724898581984911,3.8019999999999996,0.0
3,64.92630808108582,0.38759783884767296,0.00013612269144629,4.280333173163553,0.00035266829465817117,3.1132429725761446,0.0004043818516503026,1.2877411176437245e-07,4.595743059257172e-05,0.8268441613362817,0.0003933283481035602,1.9821458412352135,0.00023964713645230893,0.011045964879185521,1.0462320445269265e-05,0.025068660634866954,0.00014243356463323562,2.945499046926092,6.269315458045704e-05,5.967075961290542,0.0001172547749063209,6.137633135107157,1.1626004148862877e-05,1.992214418237045,6.040004502128444e-05,3.1771141276323105,1.1656143870923242e-05,4.332828046860677,0.0001649397937116731,4.645173126327126,9.01723730039658e-05,2.408756882771936,1.0334973826473338e-05,2.728793719882667,1.2012691397265955e-05,1.9669069549219653,3.379970859176878e-05,3.8527863678192165,1.0583393739673117e-05,3.2137247669890145,0.1274273879192066,3.8029999999999995,0.0
4,65.03605781667655,0.3868209417725926,0.00013731930688610792,4.280511549611397,0.00032643305899948883,3.1177543303275197,0.0004552120659099816,0.0015526245926818717,4.7016498430462395e-05,0.8249913253377215,0.0004016994708574628,1.978650137734338,9.858408465520954e-05,2.263545931575203e-08,1.1311649979258357e-05,0.0792920202123193,1.4305676448530463e-05,2.406903348508225,6.491730517380908e-05,6.024154009752014,0.00011615520587686847,6.141636734977034,2.685202689897291e-05,1.799630333623433,6.159478261367372e-05,3.1862499799151416,1.0745726203202151e-05,4.205370793865202,0.00018312821935897677,4.7003950975620965,1.62257435949995e-05,2.409796159583316,0.00014916649132899217,2.7497666498766407,1.2330212376339565e-05,1.9797491143721213,3.056487343122426e-05,3.8221493083579823,1.0899352775577237e-05,3.177773975307003,0.1273573631034054,3.8039999999999994,0.0
5,66.55957287883783,0.3867200196879892,0.00011923891286661697,4.340762711212514,0.00019821933447695717,3.209351080484288,1.0436271558625692e-05,1.2873686784638255e-07,2.9271257013193542e-05,0.6305903836378692,0.0005416269918370028,2.302759343366097,0.0007260018191910593,0.0012636334558713983,1.000000002654496e-05,0.671975324558365,0.00018051924729043636,3.143916012984642,6.8035489650323e-05,6.168314452833884,6.462366832210556e-05,6.277184815724407,1.1073249583830925e-05,1.776209166807096,5.596825350564284e-05,3.3205453514267904,1.0988247212831764e-05,4.011427190617722,0.00022429645057989669,4.72566970599688,1.27492270563852e-05,2.4474561877921004,4.942572347366081e-05,2.727767846866434,1.0429434728078513e-05,1.9758174590709228,2.7544595068166122e-05,3.931959605101275,5.3551934018293693e-05,2.0252400085958455,0.12883252175236015,3.8049999999999993,0.0
6,65.16366349970518,0.3861219938866219,0.0001365496250976983,4.278833208634832,0.0003165694511028354,3.138872139133172,0.0004516968141518789,0.007974367544767186,4.593298977376226e-05,0.820023414210746,0.00040748028282817965,1.9806712807142115,9.270577483526108e-05,0.08373899613850512,1.0245742680599673e-05,4.70649081190595e-10,1.1848090525594657e-05,1.983319680467709,6.61474529695646e-05,6.0544823177881035,0.00010490833057779468,6.136632315732755,2.3147539886759702e-05,1.6763817350107852,6.123154950463107e-05,3.1867629917669267,1.0195582028453816e-05,4.034360632494381,0.00019736950077194236,4.7696733871471615,1.4917935467665748e-05,2.382185529518463,0.00016278752722412467,2.737288801035971,1.1772971402586094e-05,1.9881650645700313,2.7810896924679035e-05,3.8020758697471977,1.0000001638534818e-05,3.181329713775154,0.12739533260174551,3.805999999999999,0.0
7,64.7307718877505,0.3962675182248103,0.00013991230044992076,4.252059031940736,0.00031745810227980307,3.177000404289582,0.0004575648105321185,0.0020327456106558213,4.351194184741711e-05,0.7899773513490095,0.00041615921722932045,1.917304560068963,4.0552043354937696e-05,0.09179796606586674,1.0378090670608384e-05,0.03811963418159095,1.1331269733418405e-05,1.8555457786343417,5.817155881398605e-05,5.750910730785105,0.00014664682323733052,6.280828270908675,1.8371668317239526e-05,1.679671813272166,5.8109903597684e-05,3.0746796953231694,3.800851628951541e-05,4.289064588580272,0.00014696860971964102,4.7550426830357315,1.6021447298604637e-05,2.3603433027835936,0.00012904198235996476,2.66349746817832,1.1640705670138255e-05,1.926520853667479,3.810272600083862e-05,3.779866299956466,1.9559658240720306e-05,3.1874339453447873,0.12693509782046875,3.806999999999999,0.0
8,64.92995021043251,0.38811224372299336,0.0001373512713365591,4.2775093895862195,0.00033252157180355146,3.1138313847896186,0.00045545564442150456,3.0387551991837134e-08,4.773509425835999e-05,0.8365738764927618,0.00039163139065503374,1.9679610074890905,9.561089683822279e-05,0.09469033068948983,1.0624540839955134e-05,0.05236328337100817,1.0418373201095647e-05,2.69312290309963,6.339334122404055e-05,5.995740777615752,0.00012437263643816766,6.141815440740441,2.679003469342767e-05,1.9133077452823115,6.126721683622753e-05,3.1805178690823652,1.1571707028409076e-05,4.28313805623636,0.00017284958625679058,4.653899228472153,1.4100526671372223e-05,2.4263198227747442,0.00014258158082136789,2.7549091246693984,1.2349728859063332e-05,1.9764737616913586,3.217021385164019e-05,3.846930140083153,1.1007443175111815e-05,3.199262767595529,0.12723505330085239,3.807999999999999,0.0
9,65.0227394944242,0.3901456098471234,0.00013569499588568274,4.270777865071539,0.0002922640382409142,3.2019795070002774,0.0004662413444585094,0.003009989799214084,4.350760138726079e-05,0.7652948050011155,0.00044198203211337457,2.0044453395137736,5.784901570659483e-05,2.836023642571757e-09,1.1015445684448066e-05,0.0043579125337246845,1.2897606681554671e-05,2.1836010210337804,6.16303239203938e-05,5.946011969287286,0.00013159978159427312,6.1579610053415355,1.5026033400375733e-05,1.7263483487160427,6.117690909531496e-05,3.175218914312276,1.0000000034841248e-05,4.057991526395141,0.00017575656060437345,4.744462891462568,1.3135866270030386e-05,2.388967245409219,0.00014978939012497602,2.7180565235248886,1.2087980767045097e-05,1.9551393990604016,3.575951251743377e-05,3.7462535830954993,1.0176539994789608e-05,3.0218320293774132,0.12736711906195564,3.808999999999999,0.0
