,mass,chi,a220,phi220,a221,phi221,a222,phi222,r_squared,t0,inclination
0,79.9953290601097,0.7016278252935831,0.00016088241172214365,5.71637122925148,0.0006536890081220721,3.5868194165160032,0.0005770003011642421,0.7512141047226357,0.9055070911548135,-0.006,0.0
1,79.99989712280814,0.6996282358864095,0.00015401033158236145,5.750568182108124,0.000659983689268987,3.6393550303242064,0.0005940168215837474,0.7987748924598557,0.9061316502223196,-0.005,0.0
2,79.99998833302996,0.7227750529084076,0.00013064707529608356,5.568799030367531,0.00053472589671078,3.6596474017751595,0.0004913645162766886,0.8381075953402157,0.9173728715354657,-0.004,0.0
3,79.99999999998614,0.7347762948604867,0.0001080100527004263,5.512992048837462,0.0004610278581506728,3.6825174958929057,0.0004115909012092484,0.8280157774609015,0.9241499630625226,-0.003,0.0
4,79.99999999984921,0.7435061518102479,0.00010596531504948614,5.4558963483768474,0.0004469480699572584,3.651515176261781,0.0003966190390707336,0.7880589485220074,0.9200326187357696,-0.002,0.0
5,70.74130382033592,0.8144003819685449,0.00015610668914768457,3.2641197857454296,0.00013514136471042007,5.6688907695116075,1.0211605111451112e-06,6.249482511127638,0.9721461642301658,-0.001,0.0
6,70.30215960318161,0.8326521877333435,0.0001579522585753656,2.976496588731531,0.00016542560147920444,5.39122579232647,1.0158300468512791e-06,5.230480890940464,0.9951416670234292,0,0.0
7,69.2962053694109,0.8480290326928979,0.00015784123218655038,2.3815097305277666,0.0004399010383985718,4.4172396429155,0.0003881608913489876,0.7378981175512441,0.9994764033033458,0.001,0.0
8,67.87993666511471,0.8194848259720912,0.00017241377013131734,2.675246847008834,0.00030183998193815983,4.989447639143781,7.664535439569649e-06,5.112352896496534,0.9980476836273801,0.002,0.0
9,71.38632543837863,0.8495908019244832,0.0001389496070488486,2.8985442238387207,9.338737302655099e-05,4.685647210462122,4.925845046177141e-05,3.991297333032449,0.9940217494780196,0.003,0.0
10,66.15309695043685,0.7566970199535228,0.0001755659158741069,3.310491360327814,3.923511803377909e-05,2.776031670245053,0.0010092244094986257,3.709798014124329,0.9634006724964167,0.004,0.0
11,64.66701192785523,0.7517661716232102,0.00019062372274908194,3.048479922491605,0.00010658522844875447,1.703179531475393,0.0015616599062678628,2.704625199573919,0.9807559480250383,0.005,0.0
12,66.99495633456397,0.8322607807587094,0.00017764015969267994,2.071438661571956,0.0010458530588858409,4.126116546694522,5.7921013698703904e-05,4.134154966285965,0.9985377739967826,0.006,0.0
13,65.89502870955587,0.792689560675049,0.00019291482784765125,2.7248271826390225,0.0002816696401235978,3.602708518993383,0.0019186624430257758,4.093507163568416,0.9861531792103453,0.007,0.0
14,66.51207915920038,0.8114380193437115,0.00019570807330750504,2.4957621695550802,0.00038218703380355813,0.12546759895236292,0.03483627887415137,0.019015441396558905,0.992601879980936,0.008,0.0
15,64.36206900535458,0.7848877141529379,0.00023314117477618113,2.4950115852929424,0.0034477441930527777,0.49984499959182155,0.010058288888454286,1.4292849968581256,0.990584338872857,0.009,0.0
16,70.0,0.68,0.0001,3.141592653589793,0.0001,3.141592653589793,0.0001,3.141592653589793,-1.081508999117725,0.01,0.0
17,74.21479322597624,0.6000001881665632,0.00018645597828961932,5.4304385283275325,0.000641564224742967,3.2192666646830115,0.0005250582098717937,0.3850998003918296,0.8972392304063569,-0.006,0.5235987755982988
18,79.99564710557782,0.695427968498008,0.00014820063963540508,5.6710508297978945,0.0006415826305906537,3.57136058447042,0.0005748233070138853,0.7405649012178651,0.8994679502732897,-0.005,0.5235987755982988
19,79.99999978091196,0.7183416328703699,0.00012601762342074065,5.494322626046775,0.0005241781938288588,3.5973542115582364,0.000481084941050115,0.7868098851192149,0.9111213983739257,-0.004,0.5235987755982988
20,79.999983583529,0.7362239984526642,9.869642709446254e-05,5.3982550234154845,0.0004288145256103742,3.6187444896251497,0.00037930997408973653,0.7669683377810372,0.9275334506597466,-0.003,0.5235987755982988
21,79.99999999999054,0.7349112565513528,9.854182247204593e-05,5.425606587638718,0.0004289784642367307,3.5880594335148817,0.0003687370959508682,0.7197101401163494,0.9226429556381037,-0.002,0.5235987755982988
22,70.10054147596553,0.8011423929325958,0.00014589190230568112,3.2163213367607386,0.00012293255588648517,5.569093126092172,1.0188504841712676e-06,6.218084498891914,0.9665961167011754,-0.001,0.5235987755982988
23,74.02933871973474,0.8840955875053222,0.0001149004976743069,2.5429016125755197,0.0001753510047284372,4.250851201570742,0.00011949505526181199,6.283185271916391,0.996678518804439,0,0.5235987755982988
24,69.7851213295634,0.8330643940563973,0.0001475704329118092,2.7703512714781864,0.00017852728601648425,5.1224919639548405,2.9371616449183826e-06,5.858792925242786,0.9968857539609226,0.001,0.5235987755982988
25,68.51627021486952,0.8310204425808014,0.00015392199197793188,2.504990064209743,0.00028491466548160867,4.766654909881444,1.9921269897156216e-06,4.666865132429276,0.9984256511926346,0.002,0.5235987755982988
26,66.23933189842296,0.7707706994349056,0.00015309232946755674,3.074372331356198,3.206706146695333e-06,1.9609969486992682,6.49451006669848e-05,2.523593699960941,0.9830388683036216,0.003,0.5235987755982988
27,65.99218019767427,0.7511586847414252,0.0001585829510986792,3.246818693775331,3.745393137630538e-05,2.80912648590636,0.0012999244476652795,3.625558441510656,0.9603177622937572,0.004,0.5235987755982988
28,69.42205288906639,0.8359491748144867,0.00014336002402434218,2.6779158244186,1.943066494858197e-05,7.328291573221508e-06,1.5905056275734782e-05,0.017707412916946164,0.9943301939468465,0.005,0.5235987755982988
